acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.67,7.706267181085423,7.15,500,nan,coreset,7.1,7.1,49500,0,37.315746441017836,nan,0.0,29.051434244960546
5000,0.6965472940355539,nan,9.83,6.069827048107982,7.11,600,nan,coreset,7.07,7.07,49400,1,43.71746562095359,nan,0.355521084042266,36.266207318985835
5000,0.5603073751553893,nan,11.9,8.27907384489663,8.68,700,nan,coreset,8.58,8.58,49300,2,51.331006766995415,nan,0.2719156099483371,41.73874678998254
5000,0.5539735830388963,nan,12.23,9.009594172006473,9.12,800,nan,coreset,9.05,9.05,49200,3,57.77795171085745,nan,0.13530636695213616,47.5708557581529
5000,0.6008614408783615,nan,11.38,8.605897855944932,9.13,900,nan,coreset,9.07,9.07,49100,4,63.12713562208228,nan,0.07432821881957352,53.38261508499272
5000,0.6250918090809137,nan,13.28,8.768377325031906,9.82,1000,nan,coreset,9.73,9.73,49000,5,69.04698505415581,nan,1.4389441250823438,57.47162673808634
5000,0.6281841960735619,nan,13.93,7.876873537898064,10.52,1100,nan,coreset,10.46,10.46,48900,6,73.59734177589417,nan,0.22566874604672194,64.28769255615771
5000,0.6118587888777256,nan,15.4,6.692280251998454,12.03,1200,nan,coreset,11.98,11.98,48800,7,80.45295023103245,nan,0.9513464220799506,71.5461792300921
5000,0.5922657449264079,nan,15.84,7.145423141075298,11.98,1300,nan,coreset,11.91,11.91,48700,8,88.3993048039265,nan,1.1480250728782266,78.75547421514057
5000,0.5404089689254761,nan,15.4,8.944853921188042,11.69,1400,nan,coreset,11.63,11.63,48600,9,93.73495009308681,nan,0.9369469070807099,82.6151669321116
5000,0.5526004580315202,nan,17.48,9.178292294032872,13.25,1500,nan,coreset,13.12,13.12,48500,10,98.51187155605294,nan,0.2688141888938844,87.99372767703608
5000,0.6461967860814184,nan,17.77,8.777680841041729,13.52,1600,nan,coreset,13.48,13.48,48400,11,103.7456543520093,nan,1.1882563000544906,92.63627350702882
5000,0.6203364979010075,nan,18.73,8.992820956977084,14.3,1700,nan,coreset,14.21,14.21,48300,12,111.48802570393309,nan,1.5425643410999328,99.57781289704144
5000,0.6397690440062433,nan,18.37,8.96063068904914,14.5,1800,nan,coreset,14.36,14.36,48200,13,116.67686550901271,nan,0.07697691489011049,106.37742302217521
5000,0.5861783309374005,nan,19.41,9.058423948008567,14.61,1900,nan,coreset,14.46,14.46,48100,14,122.38372216909193,nan,1.2417074779514223,110.89857117901556
5000,0.6209299489855766,nan,19.74,9.020929542835802,15.03,2000,nan,coreset,14.9,14.9,48000,15,129.2050750721246,nan,1.2751721409149468,117.59599080705084
5000,0.617020620033145,nan,20.88,9.039272662019357,15.68,2100,nan,coreset,15.58,15.58,47900,16,134.1167727780994,nan,1.1964171319268644,122.56191213079728
5000,0.6176704179961234,nan,21.03,8.942882545059547,16.03,2200,nan,coreset,15.93,15.93,47800,17,140.40797816496342,nan,0.9025665109511465,129.22345361788757
5000,0.6218557460233569,nan,22.0,9.087506267009303,16.46,2300,nan,coreset,16.32,16.32,47700,18,145.45252884505317,nan,1.1670913589186966,133.9156370589044
5000,0.6381699801422656,nan,22.02,9.01038258895278,16.38,2400,nan,coreset,16.31,16.31,47600,19,152.664488469949,nan,1.300825048936531,140.96978189400397
5000,0.6479670640546829,nan,23.44,9.083480593981221,17.21,2500,nan,coreset,17.09,17.09,47500,20,158.91854616208002,nan,0.987889853073284,147.49623995600268
