duration_sec,epochs,event,method,num_train_al,num_train_total,num_val_fixed,picked,pool_size_scored,pool_size_total,remaining_pool_size,round,scored_pool_size
0.8462262039538473,,data_loading,,50000,50000,0,,,,,,
0.00017726607620716095,,loader_build_train_eval,,,,,,,,,0,
6.427173329982907,80,training_round,,,,,,,,,0,
1.1627048889640719,,evaluation,,,,,,,,,0,
7.755106055177748,,round_total,,,,,,,,,0,
0.00013862806372344494,,loader_build_acquisition,,,,,,5000,49500,,1,
0.5161055941134691,,acquisition_scoring,coreset,,,,,,,49400,1,5000
0.3829785957932472,,selection_step,coreset,,,,100,,,,1,
0.10522088687866926,,loader_build_train_eval,,,,,,,,,1,
6.794885077048093,80,training_round,,,,,,,,,1,
1.1995930240955204,,evaluation,,,,,,,,,1,
9.029289915924892,,round_total,,,,,,,,,1,
0.13104138989001513,,loader_build_acquisition,,,,,,5000,49400,,2,
0.4504316500388086,,acquisition_scoring,coreset,,,,,,,49300,2,5000
0.03726877202279866,,selection_step,coreset,,,,100,,,,2,
0.1406839140690863,,loader_build_train_eval,,,,,,,,,2,
7.505887511884794,80,training_round,,,,,,,,,2,
1.3202746990136802,,evaluation,,,,,,,,,2,
9.619239589897916,,round_total,,,,,,,,,2,
0.14389985403977334,,loader_build_acquisition,,,,,,5000,49300,,3,
0.46796967601403594,,acquisition_scoring,coreset,,,,,,,49200,3,5000
0.027855884050950408,,selection_step,coreset,,,,100,,,,3,
0.14173966506496072,,loader_build_train_eval,,,,,,,,,3,
8.186695776879787,80,training_round,,,,,,,,,3,
1.175203091930598,,evaluation,,,,,,,,,3,
10.168298171833158,,round_total,,,,,,,,,3,
0.13864073902368546,,loader_build_acquisition,,,,,,5000,49200,,4,
0.5030078119598329,,acquisition_scoring,coreset,,,,,,,49100,4,5000
0.025875443825498223,,selection_step,coreset,,,,100,,,,4,
0.15403085784055293,,loader_build_train_eval,,,,,,,,,4,
9.046165079111233,80,training_round,,,,,,,,,4,
1.2292622129898518,,evaluation,,,,,,,,,4,
11.150381045881659,,round_total,,,,,,,,,4,
0.1270897549111396,,loader_build_acquisition,,,,,,5000,49100,,5,
0.4880032390356064,,acquisition_scoring,coreset,,,,,,,49000,5,5000
0.027313460130244493,,selection_step,coreset,,,,100,,,,5,
0.13910111808218062,,loader_build_train_eval,,,,,,,,,5,
9.20145039819181,80,training_round,,,,,,,,,5,
