acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.57,1.1627048889640719,7.38,500,nan,coreset,7.37,7.37,49500,0,7.755106055177748,nan,0.0,6.427173329982907
5000,0.5161055941134691,nan,9.85,1.1995930240955204,8.07,600,nan,coreset,8.03,8.03,49400,1,9.029289915924892,nan,0.3829785957932472,6.794885077048093
5000,0.4504316500388086,nan,11.04,1.3202746990136802,8.26,700,nan,coreset,8.27,8.27,49300,2,9.619239589897916,nan,0.03726877202279866,7.505887511884794
5000,0.46796967601403594,nan,10.78,1.175203091930598,8.47,800,nan,coreset,8.44,8.44,49200,3,10.168298171833158,nan,0.027855884050950408,8.186695776879787
5000,0.5030078119598329,nan,9.06,1.2292622129898518,7.65,900,nan,coreset,7.62,7.62,49100,4,11.150381045881659,nan,0.025875443825498223,9.046165079111233
5000,0.4880032390356064,nan,11.94,1.1975369420833886,9.68,1000,nan,coreset,9.62,9.62,49000,5,11.205537227913737,nan,0.027313460130244493,9.20145039819181
5000,0.49831477110274136,nan,12.87,1.2857124200090766,10.2,1100,nan,coreset,10.2,10.2,48900,6,11.873329103924334,nan,0.026511829113587737,9.767821026034653
5000,0.46931269811466336,nan,13.79,1.1773895979858935,10.78,1200,nan,coreset,10.77,10.77,48800,7,12.890908327884972,nan,0.027888251934200525,10.897930294973776
5000,0.4531644789967686,nan,14.25,1.1839691519271582,11.45,1300,nan,coreset,11.45,11.45,48700,8,13.070245105074719,nan,0.027917375089600682,11.045606809901074
5000,0.4687140539754182,nan,14.62,1.2090430760290474,11.43,1400,nan,coreset,11.36,11.36,48600,9,13.508692061062902,nan,0.028758364962413907,11.463351629907265
5000,0.504028501920402,nan,14.93,1.1668341730255634,11.55,1500,nan,coreset,11.46,11.46,48500,10,13.981700663920492,nan,0.02790770004503429,11.937766636023298
5000,0.5144824278540909,nan,15.89,1.3077440680935979,12.88,1600,nan,coreset,12.86,12.86,48400,11,15.13857607007958,nan,0.040708716958761215,12.945841565029696
5000,0.5250351601280272,nan,15.57,1.2740127900615335,12.05,1700,nan,coreset,12.02,12.02,48300,12,16.808357530040666,nan,0.028658725088462234,14.623488679062575
5000,0.6400661000516266,nan,15.03,1.4544241370167583,12.54,1800,nan,coreset,12.54,12.54,48200,13,17.71010060980916,nan,0.029636641032993793,15.253636298933998
5000,0.5166009811218828,nan,17.27,1.4304211309645325,13.29,1900,nan,coreset,13.22,13.22,48100,14,17.671961822081357,nan,0.02836412307806313,15.35282229585573
5000,0.4904838630463928,nan,16.87,1.4232802260667086,12.98,2000,nan,coreset,12.96,12.96,48000,15,19.094343551900238,nan,0.030743208015337586,16.768434999044985
5000,0.5670178290456533,nan,16.88,1.449513953877613,13.46,2100,nan,coreset,13.41,13.41,47900,16,20.822168088983744,nan,0.02896070689894259,18.399007569998503
5000,0.669424694031477,nan,17.6,1.385164154926315,13.79,2200,nan,coreset,13.78,13.78,47800,17,22.051684201927856,nan,0.031021736096590757,19.592916884925216
5000,0.606182720977813,nan,18.88,1.320382660953328,14.3,2300,nan,coreset,14.19,14.19,47700,18,18.594491954892874,nan,0.029145122971385717,16.284238589927554
5000,0.6166534409858286,nan,18.82,1.2049481589347124,14.53,2400,nan,coreset,14.46,14.46,47600,19,19.38854226307012,nan,0.028578043216839433,17.18783009191975
5000,0.5962826448958367,nan,18.26,1.2746432789135724,13.93,2500,nan,coreset,13.85,13.85,47500,20,22.48182213306427,nan,0.0359839522279799,20.22491406206973
