acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,44.98,2.8880490891169757,37.53,500,nan,coreset,37.45,37.45,49500,0,17.134754759958014,nan,0.0,14.01264914800413
5000,0.44760805484838784,nan,43.27,2.8167767100967467,35.92,600,nan,coreset,35.88,35.88,49400,1,20.07659014617093,nan,0.7390444849152118,15.851071340963244
5000,0.41688100807368755,nan,46.66,2.789383249124512,38.16,700,nan,coreset,38.08,38.08,49300,2,22.535528048174456,nan,0.6617216679733247,18.30271971807815
5000,0.4489771390799433,nan,47.71,2.831206565024331,38.83,800,nan,coreset,38.74,38.74,49200,3,24.640421957010403,nan,0.4238029201515019,20.566212034085765
5000,0.42711237794719636,nan,43.5,2.585567400092259,37.86,900,nan,coreset,37.81,37.81,49100,4,26.985170206055045,nan,0.6033304419834167,22.987795455148444
5000,0.4262244878336787,nan,50.1,2.4620703568216413,40.92,1000,nan,coreset,40.81,40.81,49000,5,27.248178037116304,nan,0.9708336759358644,23.025990512920544
5000,0.6609963700175285,nan,50.43,2.5493236309848726,41.82,1100,nan,coreset,41.58,41.58,48900,6,29.850705398945138,nan,1.1568673769943416,25.1052561160177
5000,0.44443979393690825,nan,50.77,2.3922367519699037,42.83,1200,nan,coreset,42.7,42.7,48800,7,30.646652580006048,nan,0.4388382430188358,26.957441119942814
5000,0.44198037195019424,nan,50.52,2.3687359960749745,42.19,1300,nan,coreset,42.06,42.06,48700,8,32.931535119889304,nan,0.317957921884954,29.43744926690124
5000,0.460944761056453,nan,53.4,2.5127918620128185,44.45,1400,nan,coreset,44.27,44.27,48600,9,33.45571990404278,nan,0.625802214955911,29.483805897878483
5000,0.45775707997381687,nan,53.87,2.4180904428940266,45.21,1500,nan,coreset,44.94,44.94,48500,10,35.32269042683765,nan,0.34644476999528706,31.74029803299345
5000,0.4485654958989471,nan,55.84,2.478929484030232,45.72,1600,nan,coreset,45.51,45.51,48400,11,37.69198320899159,nan,0.24803528795018792,34.13966228510253
5000,0.42428513802587986,nan,56.11,2.6681408979929984,47.15,1700,nan,coreset,47.09,47.09,48300,12,39.809564324095845,nan,0.22593071102164686,36.07605771999806
5000,0.45058774412609637,nan,51.07,2.4820706171449274,43.68,1800,nan,coreset,43.56,43.56,48200,13,42.38756225188263,nan,0.5243287070188671,38.567193638999015
5000,0.46074240398593247,nan,57.0,2.7128949610050768,47.81,1900,nan,coreset,47.47,47.47,48100,14,42.84182248986326,nan,0.40123841795139015,38.85994127904996
5000,0.4662737480830401,nan,58.63,2.6754139908589423,48.35,2000,nan,coreset,48.12,48.12,48000,15,45.13860924798064,nan,0.4631600920110941,41.15188271808438
5000,0.47201977600343525,nan,60.08,2.3875033950898796,49.95,2100,nan,coreset,49.7,49.7,47900,16,46.82927170395851,nan,0.43544065579771996,43.15008063381538
5000,0.4817357989959419,nan,58.43,2.4326686540152878,49.28,2200,nan,coreset,48.99,48.99,47800,17,47.99639283400029,nan,0.12251942208968103,44.58320593996905
5000,0.48696829890832305,nan,60.89,2.4699519041460007,50.68,2300,nan,coreset,50.44,50.44,47700,18,48.91220538294874,nan,0.03675483679398894,45.55387434992008
5000,0.4634863550309092,nan,60.93,2.6332244691438973,50.74,2400,nan,coreset,50.52,50.52,47600,19,52.71092392108403,nan,0.9976456491276622,48.26843607099727
5000,0.4501753030344844,nan,62.17,2.4586584970820695,51.62,2500,nan,coreset,51.35,51.35,47500,20,54.783092956990004,nan,0.8375910499598831,50.65440734196454
