avg_batch_time_sec,avg_data_time_sec,epoch,epoch_time_sec,lr,round,train_acc,train_loss,val_acc
0.18828172952635214,0.061226412712130696,1,0.9982272500637919,0.000999618372939158,0,0.999999999254942,6.032166004180908,-1.0
0.010273079562466592,0.010378854698501527,2,0.08279079990461469,0.0009984740801978985,0,2.199999976158142,4.816550811767578,-1.0
0.008835935324896127,0.010525375953875482,3,0.07756313099525869,0.0009965688861926887,0,1.999999998509884,4.4909609527587895,-1.0
0.00920834403950721,0.006922711443621665,4,0.06464326987043023,0.0009939057285945933,0,5.000000017881393,4.375878871917725,-1.0
0.009190762473735958,0.00924505852162838,5,0.07386571704410017,0.0009904887137995992,0,5.1999999523162845,4.292855430603027,-1.0
0.009100437397137284,0.009739635337609798,6,0.07548626814968884,0.00098632311059685,0,4.799999994039536,4.2090507469177245,-1.0
0.0086805802420713,0.00908304174663499,7,0.07116962014697492,0.0009814153420445555,0,5.7999999731779095,4.139716796875,-1.0
0.0088629528763704,0.007059974363073707,8,0.06381098716519773,0.0009757729755661012,0,8.999999904632569,3.9909423980712893,-1.0
0.00911074795294553,0.006871843244880438,9,0.06407439103350043,0.0009694047112816298,0,9.399999970197678,3.915369649887085,-1.0
0.010043258254881948,0.005871914734598249,10,0.06377081689424813,0.0009623203685930871,0,9.599999946355819,3.814839599609375,-1.0
0.01076274347724393,0.00696421624161303,11,0.0710419388487935,0.0009545308710434153,0,11.39999997317791,3.7341042575836183,-1.0
0.009465370210818946,0.010096110054291785,12,0.07839886890724301,0.0009460482294732422,0,13.19999994635582,3.6136643238067627,-1.0
0.01062374043976888,0.007058109564241022,13,0.07086296193301678,0.0009368855235010348,0,11.999999970197678,3.6602128715515136,-1.0
0.011237718223128468,0.006807074008975178,14,0.07232872187159956,0.0009270568813552758,0,15.19999988079071,3.5365599308013915,-1.0
0.0107023207237944,0.0070896613178774714,15,0.0713323731906712,0.0009165774580897602,0,16.00000003576279,3.4450259914398194,-1.0
0.010615994222462177,0.01086053199833259,16,0.08605184289626777,0.0009054634122155992,0,16.19999988079071,3.4203000602722167,-1.0
0.009359937452245504,0.006584649556316435,17,0.06389435101300478,0.0008937318807859689,0,17.79999985694885,3.340937759399414,-1.0
0.010176092269830406,0.00687756174011156,18,0.06835686904378235,0.0008814009529720156,0,18.999999856948854,3.2730576286315918,-1.0
0.008829347498249263,0.010145832027774304,19,0.0760338269174099,0.0008684896421706646,0,16.00000001192093,3.30983783531189,-1.0
0.009367816906888038,0.005732739344239235,20,0.0605164160951972,0.0008550178566873412,0,21.799999964237212,3.19035585975647,-1.0
0.008563232200685889,0.007579713826999068,21,0.06468748697079718,0.0008410063690388064,0,21.999999940395355,3.104551637649536,-1.0
0.008473216032143682,0.006867719464935362,22,0.06147741200402379,0.0008264767839234412,0,22.000000095367433,3.129011266708374,-1.0
0.008411651069764048,0.006686867214739323,23,0.06051720702089369,0.000811451504908368,0,22.199999892711638,3.057449520111084,-1.0
0.013084927282761782,0.0074555957689881325,24,0.08229309809394181,0.0007959536998847743,0,23.599999833106995,3.0011242237091063,-1.0
0.013677570153959095,0.009935490612406284,25,0.09457993297837675,0.0007800072653447032,0,25.199999928474426,2.896118896484375,-1.0
0.010420359496492893,0.006687417975626886,26,0.06857461296021938,0.0007636367895343947,0,25.60000013113022,2.86216979598999,-1.0
0.008874575258232653,0.006731922039762139,27,0.06256852112710476,0.0007468675145409928,0,24.999999809265137,2.79716296005249,-1.0
0.012353069265373051,0.00653792975936085,28,0.07571179699152708,0.0007297252973710758,0,28.800000023841857,2.7074137573242187,-1.0
0.00894926703767851,0.00558731920318678,29,0.058287526946514845,0.0007122365700810271,0,29.399999976158142,2.674776418685913,-1.0
0.008981825376395136,0.006136191892437637,30,0.060616936068981886,0.0006944282990207196,0,28.199999976158143,2.6499272861480714,-1.0
0.011246135516557842,0.008542882511392236,31,0.07933668117038906,0.0006763279432533592,0,26.599999916553497,2.6380435962677002,-1.0
0.01111866271821782,0.006694979267194867,32,0.07147531816735864,0.0006579634122155992,0,29.2,2.5897845420837404,-1.0
0.009488132200203836,0.0061249673017300665,33,0.06260008900426328,0.000639363022683212,0,31.999999952316283,2.5134226512908935,-1.0
0.008995318552479148,0.007189710740931332,34,0.06489921407774091,0.0006205554551086735,0,35.99999988079071,2.4115532150268555,-1.0
0.015425872232299298,0.010519167291931808,35,0.1039346398320049,0.0006015697093979838,0,35.199999642372134,2.4526888217926026,-1.0
0.008849473088048398,0.00959065993083641,36,0.07391092600300908,0.0005824350601949146,0,35.40000016689301,2.3208450241088867,-1.0
0.009108780534006655,0.006418240489438176,37,0.0622235459741205,0.0005631810117416299,0,33.40000009536743,2.3933453769683837,-1.0
0.011210998520255089,0.009654642955865711,38,0.08360238512977958,0.0005438372523852835,0,35.39999971389771,2.4452386074066164,-1.0
0.008948378555942327,0.010051282704807818,39,0.07613799418322742,0.0005244336088007391,0,36.399999666213986,2.2745424880981444,-1.0
0.008478310774080455,0.010916002443991601,40,0.07769356691278517,0.0005050000000000001,0,37.199999928474426,2.2345022163391115,-1.0
0.008950288756750524,0.007252476760186255,41,0.06494090612977743,0.0004855663911992613,0,38.20000014305115,2.1570184993743897,-1.0
0.008942339161876589,0.006448926287703216,42,0.061702006962150335,0.00046616274761471693,0,38.99999992847442,2.225777633666992,-1.0
0.008901688328478485,0.006563420174643397,43,0.06199785997159779,0.00044681898825837057,0,40.800000071525574,2.1454770641326903,-1.0
0.008921049477066845,0.0070284852408804,44,0.06393283000215888,0.000427564939805086,0,42.00000028610229,2.1398484382629395,-1.0
0.012916388979647309,0.006987523520365357,45,0.07975188293494284,0.00040843029060201667,0,39.20000009536743,2.1791452293395994,-1.0
0.008996725315228105,0.005918035923969001,46,0.05979522014968097,0.000389444544891327,0,42.00000007152558,2.0164433708190916,-1.0
0.008825419761706144,0.007831747236195952,47,0.06676422990858555,0.0003706369773167883,0,43.39999985694885,1.993716381072998,-1.0
0.009104418742936105,0.006549892539624125,48,0.06275425013154745,0.0003520365877844012,0,42.00000004768371,2.0658196926116945,-1.0
0.008849372214172035,0.0071344562456943095,49,0.0640717779751867,0.0003336720567466412,0,43.79999961853027,1.9792575559616088,-1.0
0.012528982071671635,0.00687531364383176,50,0.07777950703166425,0.0003155717009792807,0,46.00000004768371,1.9090253295898438,-1.0
0.014020059781614691,0.006784535478800535,51,0.08335540606640279,0.00029776342991897335,0,44.399999833106996,1.9936282091140747,-1.0
0.010632972465828061,0.009399008529726416,52,0.08027011808007956,0.00028027470262892445,0,46.39999952316284,1.8972085285186768,-1.0
0.009214383084326982,0.006857431901153177,53,0.0644355418626219,0.0002631324854590073,0,47.200000286102295,1.879786952972412,-1.0
0.01557393092662096,0.007354995294008404,54,0.09183447412215173,0.0002463632104656054,0,48.79999952316284,1.9092692155838014,-1.0
0.00930684118065983,0.007365350786130875,55,0.06680058501660824,0.0002299927346552969,0,47.999999809265134,1.8352013120651245,-1.0
0.008347610477358103,0.006969419540837407,56,0.0613788350019604,0.00021404630011522587,0,49.000000262260436,1.7890562229156495,-1.0
0.011949141277000308,0.007022680947557092,57,0.0760318860411644,0.00019854849509163232,0,46.99999952316284,1.8004924602508545,-1.0
0.010631910699885339,0.006860987050458789,58,0.07014195597730577,0.00018352321607655918,0,49.400000429153444,1.852523180961609,-1.0
0.015727991529274732,0.007112072489690036,59,0.09150829701684415,0.00016899363096119395,0,47.999999809265134,1.8385302534103394,-1.0
0.016313679050654173,0.006796896457672119,60,0.09258473385125399,0.000154982143312659,0,47.400000190734865,1.73559805393219,-1.0
0.016451587551273406,0.006560690933838487,61,0.0922115370631218,0.0001415103578293356,0,55.199999713897704,1.6941343698501588,-1.0
0.015646454587113112,0.0065634954371489584,62,0.0889768349006772,0.0001285990470279847,0,47.99999964237213,1.8245470857620238,-1.0
0.011600660451222211,0.008996850752737373,63,0.0825531689915806,0.0001162681192140312,0,51.79999990463257,1.704074083328247,-1.0
0.009604335529729724,0.006829463003668934,64,0.06589749595150352,0.00010453658778440107,0,48.40000004768372,1.8299117994308471,-1.0
0.009466792456805706,0.007805706525687128,65,0.06922950386069715,9.342254191024022e-05,0,53.00000002384186,1.6841649799346923,-1.0
0.009380921779666096,0.007891589484643191,66,0.06922590895555913,8.294311864472437e-05,0,48.39999976158142,1.7373310451507569,-1.0
0.009480876266025007,0.007013289723545313,67,0.0661070488858968,7.311447649896551e-05,0,53.59999947547912,1.6327630662918091,-1.0
0.009411592269316316,0.006657278456259519,68,0.06439791596494615,6.395177052675794e-05,0,49.59999976158142,1.7671730012893676,-1.0
0.01840655819978565,0.006686654291115701,69,0.10054197302088141,5.546912895658472e-05,0,49.200000286102295,1.7377170476913453,-1.0
0.010353350022342056,0.009247024194337428,70,0.07859861105680466,4.767963140691306e-05,0,54.19999990463257,1.625790464401245,-1.0
0.013190310506615788,0.0067333567421883345,71,0.07984683499671519,4.059528871837034e-05,0,53.4,1.7083926782608032,-1.0
0.013795318955089897,0.006838726811110973,72,0.08270109887234867,3.4227024433899e-05,0,54.80000042915344,1.6373837900161743,-1.0
0.010019598237704486,0.007761390239465982,73,0.07126261200755835,2.8584657955444653e-05,0,57.99999928474426,1.5672600297927857,-1.0
0.010033216211013496,0.006631111784372479,74,0.06679487810470164,2.367688940315011e-05,0,51.99999976158142,1.663172116279602,-1.0
0.009742607187945396,0.006638357357587665,75,0.06566113303415477,1.951128620040094e-05,0,53.60000014305115,1.6289424695968628,-1.0
0.009903585014399141,0.0058489032089710236,76,0.06315666087903082,1.6094271405406862e-05,0,49.800000071525574,1.702630024909973,-1.0
0.01055537664797157,0.006057970051188022,77,0.06662743701599538,1.3431113807311488e-05,0,50.39999976158142,1.71522412109375,-1.0
0.019594981393311173,0.008949594863224775,78,0.1143440529704094,1.1525919802101659e-05,0,53.199999761581424,1.6753405714035035,-1.0
0.012894686486106366,0.015266367001459002,79,0.11277478910051286,1.0381627060842164e-05,0,49.79999961853027,1.6952973041534425,-1.0
0.01038793899351731,0.0064222742803394794,80,0.06737093790434301,1e-05,0,50.199999284744266,1.6615743474960327,-1.0
0.015014306781813503,0.042545129032805565,1,0.28793601621873677,0.000999618372939158,1,1.0000000049670537,5.128940855662028,-1.0
0.008532842015847563,0.005697455583140254,2,0.07129263808019459,0.0009984740801978985,1,2.6666666815678277,4.490948479970296,-1.0
0.008654916146770119,0.005409339442849159,3,0.07043982506729662,0.0009965688861926887,1,5.833333313465118,4.3400069427490235,-1.0
0.009169807704165579,0.0058477281127125025,4,0.07520705694332719,0.0009939057285945933,1,7.166666691501935,4.220289707183838,-1.0
0.009261596435680985,0.005627673771232367,5,0.07456379616633058,0.0009904887137995992,1,8.666666766007742,4.1363061396280925,-1.0
0.011205604765564203,0.005446599004790187,6,0.08340049698017538,0.00098632311059685,1,8.666666646798452,4.042124392191569,-1.0
0.008730679238215088,0.005041648168116808,7,0.06900190701708198,0.0009814153420445555,1,8.666666666666666,3.942815205256144,-1.0
0.008538632653653622,0.005491255549713969,8,0.07029593992047012,0.0009757729755661012,1,11.166666691501936,3.8667995961507162,-1.0
0.009037441574037075,0.005218087835237384,9,0.07142761116847396,0.0009694047112816298,1,10.166666785875956,3.814277458190918,-1.0
0.008740574214607477,0.005464407568797469,10,0.07116801291704178,0.0009623203685930871,1,11.166666691501936,3.7231061935424803,-1.0
0.008344320580363274,0.005716660199686885,11,0.07041981490328908,0.0009545308710434153,1,13.166666696468988,3.704794356028239,-1.0
0.009245231747627258,0.005661812843754888,12,0.07468566810712218,0.0009460482294732422,1,14.83333338300387,3.55682791074117,-1.0
0.008841282408684491,0.005448338203132152,13,0.07159812585450709,0.0009368855235010348,1,15.333333392937979,3.4609040228525796,-1.0
0.009968013782054187,0.0057310620322823524,14,0.07867035106755793,0.0009270568813552758,1,17.166666626930237,3.37990429242452,-1.0
0.009583139047026634,0.006873694946989417,15,0.08243648800998926,0.0009165774580897602,1,18.83333345254262,3.333712622324626,-1.0
0.008392883045598865,0.008127900771796703,16,0.08272106410004199,0.0009054634122155992,1,18.833333611488342,3.26623109181722,-1.0
0.008101727813482285,0.005339785385876894,17,0.06731487717479467,0.0008937318807859689,1,19.833333532015484,3.2113721052805584,-1.0
0.008126779226586223,0.005727284168824553,18,0.06938365707173944,0.0008814009529720156,1,19.166666706403095,3.2097661240895587,-1.0
0.008405872248113155,0.005230970773845911,19,0.06831147521734238,0.0008684896421706646,1,22.000000059604645,3.0601393286387126,-1.0
0.009852868178859353,0.005410036211833358,20,0.07645165687426925,0.0008550178566873412,1,23.00000027815501,3.020849059422811,-1.0
0.013116687955334782,0.005948825459927321,21,0.0954888891428709,0.0008410063690388064,1,22.833333333333332,2.9174319966634115,-1.0
0.008342399541288615,0.006066144444048405,22,0.0721549978479743,0.0008264767839234412,1,23.500000099341076,2.889822041193644,-1.0
0.009449528995901346,0.005630247807130217,23,0.07557885302230716,0.000811451504908368,1,25.666666746139526,2.844777307510376,-1.0
0.0095579631626606,0.0053774060215801,24,0.07483384991064668,0.0007959536998847743,1,27.166666666666668,2.838607393900553,-1.0
0.008923291275277734,0.00520198754966259,25,0.07078251685015857,0.0007800072653447032,1,27.666666825612385,2.7465849844614665,-1.0
0.008229424385353923,0.0052729198243469,26,0.06762607209384441,0.0007636367895343947,1,30.666666785875957,2.6757891241709393,-1.0
0.008139265794306993,0.006716959225013852,27,0.07438603090122342,0.0007468675145409928,1,29.666666944821674,2.6153280703226724,-1.0
0.008299425011500716,0.006135965185239911,28,0.07228954904712737,0.0007297252973710758,1,32.66666658719381,2.5544090461730957,-1.0
0.008469567168504,0.0051427394151687626,29,0.06818145187571645,0.0007122365700810271,1,32.50000023841858,2.5201692549387613,-1.0
