acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.25,1.3026574049144983,7.24,500,nan,coreset,7.21,7.21,49500,0,8.394951005000621,nan,0.0,6.939951980020851
5000,0.529369967058301,nan,10.73,1.4466608490329236,8.52,600,nan,coreset,8.51,8.51,49400,1,9.073648812947795,nan,0.3180238960776478,6.640099070034921
5000,0.5253767210524529,nan,12.04,1.3700184230692685,9.51,700,nan,coreset,9.48,9.48,49300,2,9.92627482698299,nan,0.034156099893152714,7.655327765038237
5000,0.5538231660611928,nan,13.69,1.261299334000796,11.01,800,nan,coreset,11.01,11.01,49200,3,10.693168177036569,nan,0.030950854066759348,8.50138605502434
5000,0.5347681110724807,nan,10.12,1.3800549870356917,8.62,900,nan,coreset,8.63,8.63,49100,4,12.4123955310788,nan,0.029600508976727724,10.153553762938827
5000,0.580972723197192,nan,14.28,1.3193914198782295,11.26,1000,nan,coreset,11.24,11.24,49000,5,12.34751839702949,nan,0.029925356851890683,10.09705802705139
5000,0.8679116149432957,nan,15.14,1.44248538906686,11.83,1100,nan,coreset,11.78,11.78,48900,6,13.899225567933172,nan,0.02946784603409469,11.227379172109067
5000,0.5962528779637069,nan,15.08,1.2344165411777794,11.97,1200,nan,coreset,11.98,11.98,48800,7,13.251485615037382,nan,0.032444367883726954,11.02978763799183
5000,0.5690242280252278,nan,13.86,1.3971317219547927,11.58,1300,nan,coreset,11.59,11.59,48700,8,14.190821782918647,nan,0.03208816796541214,11.829470954136923
5000,0.5971972530242056,nan,16.23,1.2764097040053457,12.77,1400,nan,coreset,12.72,12.72,48600,9,14.419326877919957,nan,0.031048828037455678,12.164373183157295
5000,0.5477772178128362,nan,15.69,1.3264208571054041,12.57,1500,nan,coreset,12.51,12.51,48500,10,15.228656103136018,nan,0.028294914169237018,12.989696766017005
5000,0.6182405820582062,nan,16.88,1.2809917330741882,13.39,1600,nan,coreset,13.26,13.26,48400,11,16.061539572896436,nan,0.03735338803380728,13.785962614929304
5000,0.5790714158210903,nan,17.25,1.426363998092711,13.37,1700,nan,coreset,13.33,13.33,48300,12,17.200590199092403,nan,0.028408169047906995,14.817945461953059
5000,0.6736859881784767,nan,15.33,1.3424054379574955,12.62,1800,nan,coreset,12.6,12.6,48200,13,18.843247377080843,nan,0.028638256015256047,16.409869583090767
5000,0.5984678771346807,nan,18.82,1.344842690974474,14.38,1900,nan,coreset,14.37,14.37,48100,14,18.73193976795301,nan,0.029986404115334153,16.3967607030645
5000,0.5737931930925697,nan,18.66,1.2406469320412725,14.61,2000,nan,coreset,14.55,14.55,48000,15,18.431900043040514,nan,0.031077619176357985,16.18471294688061
5000,0.6429897721391171,nan,19.6,1.3873759580310434,15.03,2100,nan,coreset,14.99,14.99,47900,16,19.541978241875768,nan,0.026739665074273944,17.131827405188233
5000,0.591868355171755,nan,19.51,1.2878242630977184,15.35,2200,nan,coreset,15.29,15.29,47800,17,20.74278307100758,nan,0.035717454040423036,18.423866420984268
5000,0.552310693077743,nan,20.05,1.4005620470270514,15.06,2300,nan,coreset,14.95,14.95,47700,18,21.534917989978567,nan,0.028844387969002128,19.207837591180578
5000,0.6710181320086122,nan,19.72,1.5129079287871718,14.83,2400,nan,coreset,14.72,14.72,47600,19,23.122626695083454,nan,0.026910789078101516,20.526539051905274
5000,0.6035440149717033,nan,20.98,1.2703989220317453,16.04,2500,nan,coreset,15.97,15.97,47500,20,21.62178558204323,nan,0.033091967925429344,19.319596523884684
