acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,41.81,7.72821315494366,32.25,500,nan,coreset,31.96,31.96,49500,0,40.247447710018605,nan,0.0,32.09397838800214
5000,0.7559547440614551,nan,44.89,7.327495780074969,35.12,600,nan,coreset,34.97,34.97,49400,1,46.72548645990901,nan,0.6105231230612844,37.6814817909617
5000,0.5914799289312214,nan,45.57,7.73540000198409,36.27,700,nan,coreset,36.03,36.03,49300,2,53.28861228493042,nan,0.9492744009476155,43.399020936805755
5000,0.5973605602048337,nan,47.59,7.719487966969609,37.61,800,nan,coreset,37.35,37.35,49200,3,60.629423507954925,nan,0.5229388400912285,51.198570498032495
5000,0.5628562888596207,nan,46.35,7.884916560957208,39.13,900,nan,coreset,39.03,39.03,49100,4,67.71691665099934,nan,0.8704476081766188,57.747876478824764
5000,0.5787304269615561,nan,50.07,7.800876121968031,40.19,1000,nan,coreset,39.96,39.96,49000,5,70.99698454001918,nan,0.944895135005936,61.14521707221866
5000,0.5763943090569228,nan,51.93,7.636567630106583,41.41,1100,nan,coreset,41.22,41.22,48900,6,77.5329447989352,nan,0.9960851229261607,67.66609211498871
5000,0.6022047728765756,nan,52.65,7.709632878890261,41.1,1200,nan,coreset,40.87,40.87,48800,7,83.48217613296583,nan,1.0881452991161495,73.33596181985922
5000,0.6308717508800328,nan,54.4,7.802508286898956,43.67,1300,nan,coreset,43.41,43.41,48700,8,90.64536027912982,nan,1.1061963681131601,80.39452947000973
5000,0.621740355854854,nan,55.84,7.758875312982127,44.73,1400,nan,coreset,44.42,44.42,48600,9,94.5466805130709,nan,1.1017800390254706,84.46824831981212
5000,0.5834282680880278,nan,56.24,7.7360639499966055,45.22,1500,nan,coreset,44.88,44.88,48500,10,100.78884131507948,nan,1.1041932010557503,90.79012146010064
5000,0.6154744981322438,nan,57.05,7.54843351081945,45.62,1600,nan,coreset,45.39,45.39,48400,11,106.44894869811833,nan,1.142813052982092,96.46517529012635
5000,0.5947996438480914,nan,59.87,7.6591406690422446,48.64,1700,nan,coreset,48.32,48.32,48300,12,114.00949593284167,nan,1.246367204003036,103.89335537911393
5000,0.6506370638962835,nan,59.8,7.724049260141328,48.58,1800,nan,coreset,48.21,48.21,48200,13,120.24925235006958,nan,1.2402204130776227,110.00058699701913
5000,0.6183105199597776,nan,59.45,7.614925542846322,48.42,1900,nan,coreset,48.09,48.09,48100,14,124.49277300713584,nan,1.1160106980241835,114.37642622203566
5000,0.601628391072154,nan,60.15,8.058292899979278,49.34,2000,nan,coreset,49.05,49.05,48000,15,131.63378593884408,nan,1.2495712079107761,121.0361102540046
5000,0.62644436606206,nan,61.72,8.213655076920986,49.93,2100,nan,coreset,49.52,49.52,47900,16,137.61923741805367,nan,1.253428532043472,126.82872264296748
5000,0.6305272879544646,nan,62.56,8.665924916043878,50.76,2200,nan,coreset,50.36,50.36,47800,17,144.28891827794723,nan,1.2616793531924486,133.05133578390814
5000,0.6052024138625711,nan,65.18,8.469655883964151,52.93,2300,nan,coreset,52.54,52.54,47700,18,148.03311771689914,nan,1.295916171045974,136.9970647089649
5000,0.6081193219870329,nan,65.89,8.8723484959919,53.76,2400,nan,coreset,53.38,53.38,47600,19,155.58167994092219,nan,1.2889305190183222,144.23686062404886
5000,0.6295998520217836,nan,66.96,6.373267414979637,55.27,2500,nan,coreset,54.9,54.9,47500,20,156.03925543418154,nan,1.3095833491533995,147.19127617403865
