acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,44.56,2.5252846609801054,37.1,500,nan,badge,36.96,36.96,49500,0,17.186773026827723,nan,0.0,14.440786279039457
5000,0.3146564008202404,nan,46.46,2.263170741032809,38.93,600,nan,badge,38.82,38.82,49400,1,19.15774682117626,nan,0.22182272584177554,16.169657764025033
5000,0.2638709719758481,nan,48.24,2.433758517028764,40.27,700,nan,badge,40.09,40.09,49300,2,21.379618236096576,nan,0.21961591392755508,18.18145517585799
5000,0.2532395841553807,nan,51.29,2.6526245549321175,42.35,800,nan,badge,42.16,42.16,49200,3,24.199430882930756,nan,0.22154792794026434,20.80139136593789
5000,0.26321907294914126,nan,44.19,2.4771448930259794,37.92,900,nan,badge,37.91,37.91,49100,4,25.773593716090545,nan,0.21917348401620984,22.60093789198436
5000,0.30360290105454624,nan,52.75,2.6366083540488034,43.27,1000,nan,badge,43.17,43.17,49000,5,26.4980151290074,nan,0.22832218883559108,23.059902373002842
5000,0.2715514930896461,nan,55.92,2.4570830140728503,46.02,1100,nan,badge,45.86,45.86,48900,6,27.605224112980068,nan,0.22713457397185266,24.37792443088256
5000,0.26788342697545886,nan,54.14,2.793753522913903,44.38,1200,nan,badge,44.32,44.32,48800,7,30.16303850710392,nan,0.21800153492949903,26.61388371582143
5000,0.277854239102453,nan,52.76,2.5601434749551117,44.17,1300,nan,badge,43.98,43.98,48700,8,32.16336155915633,nan,0.21864354400895536,28.841093002818525
5000,0.28033057297579944,nan,54.94,2.406534994021058,45.4,1400,nan,badge,45.25,45.25,48600,9,32.33321784297004,nan,0.21927559794858098,29.112157435854897
5000,0.28247792716138065,nan,54.09,2.4583545338828117,44.71,1500,nan,badge,44.69,44.69,48500,10,34.38570780889131,nan,0.2176922911312431,31.17155547393486
5000,0.2926915611606091,nan,58.69,2.398480894975364,48.93,1600,nan,badge,48.78,48.78,48400,11,36.73654248006642,nan,0.22303571901284158,33.535889317980036
5000,0.26965725398622453,nan,56.8,2.820988261839375,47.33,1700,nan,badge,47.19,47.19,48300,12,38.55629945686087,nan,0.21963208285160363,34.99034140491858
5000,0.2762977930251509,nan,49.21,2.537166233174503,41.66,1800,nan,badge,41.65,41.65,48200,13,41.7963985519018,nan,0.2183975710067898,38.484571635955945
5000,0.268589693820104,nan,61.66,2.4090374859515578,50.78,1900,nan,badge,50.54,50.54,48100,14,41.78184851515107,nan,0.2229028909932822,38.60168736986816
5000,0.2695589519571513,nan,62.13,2.576292071957141,51.72,2000,nan,badge,51.59,51.59,48000,15,44.43633235595189,nan,0.2422720619942993,41.043225690023974
5000,0.287942472146824,nan,62.91,2.446516886819154,52.14,2100,nan,badge,51.86,51.86,47900,16,46.539766658097506,nan,0.22245659912005067,43.2835078088101
5000,0.31869350909255445,nan,60.27,2.777005673851818,50.13,2200,nan,badge,49.89,49.89,47800,17,48.99995031603612,nan,0.22978302813135087,45.37823743489571
5000,0.27957789809443057,nan,64.65,2.4093659687787294,52.94,2300,nan,badge,52.48,52.48,47700,18,48.114513949956745,nan,0.21949627087451518,44.920035063056275
5000,0.29167259694077075,nan,63.86,2.4982994890306145,53.31,2400,nan,badge,53.13,53.13,47600,19,51.134619869990274,nan,0.22724422300234437,47.826031799893826
5000,0.28544786013662815,nan,63.67,2.8439529058523476,52.73,2500,nan,badge,52.43,52.43,47500,20,53.15244977013208,nan,0.2234812630340457,49.50232306891121
