acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,39.95,2.580241344869137,33.96,500,nan,coreset,33.91,33.91,49500,0,16.3742995839566,nan,0.0,13.576082830084488
5000,0.41355242603458464,nan,45.13,2.4351148151326925,37.36,600,nan,coreset,37.23,37.23,49400,1,19.808359399903566,nan,0.6603657689411193,16.16521129081957
5000,0.4078288897871971,nan,47.24,2.46271333983168,38.37,700,nan,coreset,38.28,38.28,49300,2,22.252391620073467,nan,0.49738200497813523,18.53042341582477
5000,0.4109316619578749,nan,46.13,2.5995983509346843,38.18,800,nan,coreset,38.05,38.05,49200,3,24.2516260209959,nan,0.23056927602738142,20.64929338800721
5000,0.40783752081915736,nan,40.56,2.4326255570631474,35.7,900,nan,coreset,35.66,35.66,49100,4,27.176917783915997,nan,0.5171789140440524,23.44999130582437
5000,0.41446297499351203,nan,49.69,2.8042762908153236,40.43,1000,nan,coreset,40.22,40.22,49000,5,26.93885131808929,nan,0.2612949339672923,23.071893160929903
5000,0.47171048796735704,nan,51.72,2.4793546819128096,42.0,1100,nan,coreset,41.88,41.88,48900,6,28.360237136948854,nan,0.48718246119096875,24.51848268508911
5000,0.49243699316866696,nan,51.42,2.2183786251116544,42.41,1200,nan,coreset,42.21,42.21,48800,7,31.186452597146854,nan,1.1596089201048017,26.94677010900341
5000,0.4530038710217923,nan,51.47,2.492267213994637,42.4,1300,nan,coreset,42.23,42.23,48700,8,32.871664038160816,nan,0.14122449699789286,29.437620176933706
5000,0.4380071801133454,nan,52.54,2.4237874927930534,43.53,1400,nan,coreset,43.4,43.4,48600,9,33.94249386503361,nan,1.159146202960983,29.61825082800351
5000,0.42714266292750835,nan,55.7,2.444347167853266,45.4,1500,nan,coreset,45.14,45.14,48500,10,35.439961006864905,nan,0.10293462290428579,32.06693136692047
5000,0.4391644629649818,nan,55.92,2.7221841651480645,45.65,1600,nan,coreset,45.59,45.59,48400,11,38.46906063007191,nan,1.1614300000946969,33.77834125002846
5000,0.4395777720492333,nan,56.1,2.4323158201295882,46.32,1700,nan,coreset,46.17,46.17,48300,12,40.22170043899678,nan,0.5188479479402304,36.44770185905509
5000,0.4424905290361494,nan,54.47,2.654298077803105,45.67,1800,nan,coreset,45.57,45.57,48200,13,43.11232169694267,nan,1.164662105962634,38.46716973092407
5000,0.44579207710921764,nan,58.78,2.4109354380052537,48.32,1900,nan,coreset,48.04,48.04,48100,14,42.52644905913621,nan,0.4671080990228802,38.81753271492198
5000,0.4307081210426986,nan,60.49,2.403724239207804,49.83,2000,nan,coreset,49.66,49.66,48000,15,44.54859828995541,nan,0.24534897203557193,41.109123279107735
5000,0.4566705818288028,nan,60.13,2.8037418827880174,49.28,2100,nan,coreset,48.92,48.92,47900,16,48.41879030596465,nan,1.1658234379719943,43.62610197416507
5000,0.4514446489047259,nan,60.16,2.429292266955599,50.12,2200,nan,coreset,49.87,49.87,47800,17,48.76320247305557,nan,0.46391122601926327,45.03749062702991
5000,0.46177846612408757,nan,62.15,2.716339753009379,50.83,2300,nan,coreset,50.5,50.5,47700,18,49.80774401011877,nan,1.165150255896151,45.09956179512665
5000,0.4479316060896963,nan,61.55,2.6925689671188593,50.9,2400,nan,coreset,50.6,50.6,47600,19,52.501839702017605,nan,0.49408005899749696,48.48718206700869
5000,0.4632035519462079,nan,61.63,2.430084255989641,51.39,2500,nan,coreset,50.85,50.85,47500,20,52.5063074559439,nan,0.30576585582457483,48.921286694006994
