acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.45,1.508319284999743,7.62,500,nan,coreset,7.63,7.63,49500,0,8.76968444394879,nan,0.0,7.068064213031903
5000,0.5612880610860884,nan,10.52,1.3889106649439782,8.17,600,nan,coreset,8.13,8.13,49400,1,9.90050005610101,nan,0.3995343849528581,7.401171949924901
5000,0.615513470955193,nan,11.32,1.2535990530159324,8.84,700,nan,coreset,8.88,8.88,49300,2,10.588203998981044,nan,0.02968451497144997,8.306595778092742
5000,0.5784809289034456,nan,12.41,1.3860736850183457,9.92,800,nan,coreset,9.89,9.89,49200,3,10.517147212987766,nan,0.028575925156474113,8.178756805835292
5000,0.4197281680535525,nan,10.94,1.151710398029536,9.33,900,nan,coreset,9.3,9.3,49100,4,13.641890610801056,nan,0.02588479802943766,11.729790305020288
5000,0.47881117393262684,nan,14.29,1.152650001924485,11.04,1000,nan,coreset,10.95,10.95,49000,5,13.726281421026215,nan,0.025981063023209572,11.758721716934815
5000,0.4434164899867028,nan,14.48,1.7514425520785153,11.62,1100,nan,coreset,11.56,11.56,48900,6,15.152682296000421,nan,0.026456946041435003,12.630445532035083
5000,0.44414912816137075,nan,14.21,1.1368562579154968,11.22,1200,nan,coreset,11.2,11.2,48800,7,14.660172831034288,nan,0.02587666781619191,12.741600742097944
5000,0.4517684648744762,nan,13.68,1.1575779970735312,11.02,1300,nan,coreset,10.98,10.98,48700,8,15.379658382153139,nan,0.028230261988937855,13.435509145027027
5000,0.6423476769123226,nan,14.71,1.1747203499544412,11.52,1400,nan,coreset,11.52,11.52,48600,9,15.925801352830604,nan,0.05447103688493371,13.738310979912058
5000,0.4237940178718418,nan,16.37,1.1298186760395765,12.92,1500,nan,coreset,12.88,12.88,48500,10,16.376511859940365,nan,0.026875435141846538,14.483000856125727
5000,0.43783038295805454,nan,16.28,1.199995748931542,12.85,1600,nan,coreset,12.76,12.76,48400,11,16.731328065972775,nan,0.02588481199927628,14.766687887022272
5000,0.43244606303051114,nan,17.73,1.1171590769663453,13.8,1700,nan,coreset,13.81,13.81,48300,12,16.576493785949424,nan,0.029327015858143568,14.689532237127423
5000,0.44848841009661555,nan,17.65,1.1639727838337421,14.14,1800,nan,coreset,14.08,14.08,48200,13,18.496637631906196,nan,0.026523350039497018,16.546413913136348
5000,0.46961655491031706,nan,17.59,1.254338958999142,14.06,1900,nan,coreset,14.02,14.02,48100,14,18.375426027923822,nan,0.026696470100432634,16.308154535014182
5000,0.4237943198531866,nan,18.36,1.1419801521115005,14.16,2000,nan,coreset,14.07,14.07,48000,15,19.03616748517379,nan,0.027546642813831568,17.154440064914525
5000,0.45589671516790986,nan,18.69,1.1622855621390045,14.32,2100,nan,coreset,14.31,14.31,47900,16,20.486044412013143,nan,0.026003564009442925,18.538146793842316
5000,0.4860391370020807,nan,19.88,1.1704188277944922,15.27,2200,nan,coreset,15.24,15.24,47800,17,20.432537983870134,nan,0.02976848091930151,18.42474391683936
5000,0.5183429070748389,nan,18.91,1.1757039369549602,14.76,2300,nan,coreset,14.73,14.73,47700,18,20.218433445086703,nan,0.03275600494816899,18.184774055844173
5000,0.4607815009076148,nan,20.24,1.136051009874791,15.33,2400,nan,coreset,15.29,15.29,47600,19,20.561592330923304,nan,0.02585864905267954,18.611563646933064
5000,0.4914137979503721,nan,20.36,1.1769318471197039,15.59,2500,nan,coreset,15.54,15.54,47500,20,21.397425408940762,nan,0.034014711156487465,19.371166489785537
