acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.64,8.544798569055274,7.36,500,nan,coreset,7.33,7.33,49500,0,38.69599075312726,nan,0.0,29.546035642037168
5000,0.6927367099560797,nan,10.14,8.398164893034846,7.61,600,nan,coreset,7.57,7.57,49400,1,47.305410287110135,nan,0.7414645950775594,37.16208299109712
5000,0.5431096020620316,nan,11.02,8.549004886066541,8.19,700,nan,coreset,8.13,8.13,49300,2,53.874938525026664,nan,0.5618160690646619,43.6991181417834
5000,0.6095623099245131,nan,12.13,8.551733388798311,9.24,800,nan,coreset,9.18,9.18,49200,3,61.34358373400755,nan,0.898588330950588,50.60485574789345
5000,0.6366058150306344,nan,10.34,8.531067165080458,8.24,900,nan,coreset,8.22,8.22,49100,4,66.75734284194186,nan,0.9426845728885382,56.06416672607884
5000,0.6033555681351572,nan,13.28,8.807918694103137,9.99,1000,nan,coreset,9.91,9.91,49000,5,70.80279487604275,nan,0.1319679580628872,60.591673772083595
5000,0.5825440310873091,nan,13.9,8.87308232090436,10.41,1100,nan,coreset,10.33,10.33,48900,6,78.02022205712274,nan,0.914563151076436,67.08634007512592
5000,0.5991773589048535,nan,15.43,8.772020813077688,11.53,1200,nan,coreset,11.44,11.44,48800,7,84.09523915685713,nan,1.0436211719643325,72.96787215094082
5000,0.5931971701793373,nan,15.34,8.83560897782445,11.41,1300,nan,coreset,11.31,11.31,48700,8,90.85329679003917,nan,1.1038087320048362,79.6233674660325
5000,0.6285551919136196,nan,16.06,8.91418826696463,12.13,1400,nan,coreset,12.03,12.03,48600,9,95.0307559480425,nan,1.0133368538226932,83.82870552083477
5000,0.6261989830527455,nan,16.59,8.711552214808762,12.54,1500,nan,coreset,12.46,12.46,48500,10,101.64065921702422,nan,1.1601311308331788,90.56023081811145
5000,0.6510636890307069,nan,17.67,8.125611769966781,13.04,1600,nan,coreset,12.9,12.9,48400,11,107.77107208804227,nan,1.0694896571803838,97.2149556891527
5000,0.6380557159427553,nan,18.78,8.138803861802444,13.91,1700,nan,coreset,13.8,13.8,48300,12,114.94521665014327,nan,1.1346814159769565,104.30451968801208
5000,0.6446845990139991,nan,18.15,8.972253201995045,13.65,1800,nan,coreset,13.58,13.58,48200,13,121.79145399597473,nan,1.1292219751048833,110.39101997297257
5000,0.6179683001246303,nan,19.51,8.989781433017924,14.49,1900,nan,coreset,14.36,14.36,48100,14,125.22994011291303,nan,1.1036363339517266,113.94643380097114
5000,0.6309567401185632,nan,20.39,9.787825766019523,15.61,2000,nan,coreset,15.51,15.51,48000,15,132.99926145304926,nan,0.7408515140414238,121.25506948097609
5000,0.6457384531386197,nan,21.31,9.315638125874102,16.27,2100,nan,coreset,16.2,16.2,47900,16,138.30081532592885,nan,1.6166447701398283,125.99324911693111
5000,0.6501666679978371,nan,21.99,8.780046724015847,16.67,2200,nan,coreset,16.57,16.57,47800,17,143.72648731106892,nan,0.8857841889839619,132.90743769682012
5000,0.6382693371269852,nan,20.98,9.084461760008708,15.78,2300,nan,coreset,15.65,15.65,47700,18,148.7085466380231,nan,1.5489087679889053,136.67361642303877
5000,0.6731881170999259,nan,22.71,9.069975240156054,16.96,2400,nan,coreset,16.76,16.76,47600,19,156.20673884404823,nan,1.544930093921721,144.1095377469901
5000,0.6116863049101084,nan,22.3,9.104983580997214,17.12,2500,nan,coreset,17.01,17.01,47500,20,162.63877124199644,nan,1.2541034200694412,151.13198626996018
