acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,44.32,2.7700986380223185,37.58,500,nan,badge,37.52,37.52,49500,0,17.103114571888,nan,0.0,14.092581711011007
5000,0.2959947020281106,nan,45.68,2.42037779209204,38.04,600,nan,badge,37.93,37.93,49400,1,18.543406958924606,nan,0.22086499514989555,15.414090134203434
5000,0.2614219239912927,nan,47.48,2.784443240147084,39.68,700,nan,badge,39.48,39.48,49300,2,21.697137306211516,nan,0.221566298045218,18.144007962895557
5000,0.26010014303028584,nan,48.13,2.467796568060294,41.18,800,nan,badge,41.11,41.11,49200,3,23.480838336981833,nan,0.21821832400746644,20.260430394904688
5000,0.25921145803295076,nan,42.12,2.6180454019922763,37.4,900,nan,badge,37.36,37.36,49100,4,26.178281217115,nan,0.21902745589613914,22.78290294413455
5000,0.27690085186623037,nan,52.28,2.451506309909746,43.75,1000,nan,badge,43.57,43.57,49000,5,26.20248556812294,nan,0.22446877998299897,22.96179845696315
5000,0.26290575391612947,nan,53.26,2.7227999730966985,44.22,1100,nan,badge,44.04,44.04,48900,6,28.790826966054738,nan,0.22251530620269477,25.29972632485442
5000,0.26624391484074295,nan,53.0,2.7661128379404545,43.96,1200,nan,badge,43.82,43.82,48800,7,30.570361412130296,nan,0.22427650797180831,27.029803856974468
5000,0.26365783298388124,nan,54.26,2.4612178879324347,45.74,1300,nan,badge,45.61,45.61,48700,8,31.415906692156568,nan,0.231725333025679,28.18659211299382
5000,0.2863581308629364,nan,57.12,2.733574909856543,47.34,1400,nan,badge,47.17,47.17,48600,9,32.675248668994755,nan,0.23431786708533764,29.15351832890883
5000,0.2698296061716974,nan,56.56,2.749945000046864,47.18,1500,nan,badge,46.84,46.84,48500,10,35.15520291798748,nan,0.22235041810199618,31.635848802980036
5000,0.2654034630395472,nan,58.25,2.4986737079452723,48.55,1600,nan,badge,48.19,48.19,48400,11,37.126803916879,nan,0.22588885994628072,33.85755858197808
5000,0.27649812400341034,nan,57.33,2.427869963925332,47.92,1700,nan,badge,47.79,47.79,48300,12,39.37579866684973,nan,0.21975736506283283,36.1480863110628
5000,0.2834987409878522,nan,54.88,2.849686444969848,46.21,1800,nan,badge,46.1,46.1,48200,13,41.87418369599618,nan,0.22024493501521647,38.23988005006686
5000,0.27183509105816483,nan,60.99,2.4954282471444458,50.32,1900,nan,badge,49.98,49.98,48100,14,42.05811259406619,nan,0.2245606859214604,38.78228857088834
5000,0.2744825719855726,nan,60.24,2.409780789865181,49.77,2000,nan,badge,49.37,49.37,48000,15,44.156353391939774,nan,0.228289308026433,40.962903863051906
5000,0.2741825310513377,nan,62.34,2.4258264270611107,51.9,2100,nan,badge,51.69,51.69,47900,16,46.57679894194007,nan,0.22591263288632035,43.37731442414224
5000,0.6239204748999327,nan,61.31,2.8421301648486406,50.42,2200,nan,badge,50.21,50.21,47800,17,49.793885689927265,nan,0.3011436630040407,45.66919298795983
5000,0.276327220024541,nan,62.35,2.4360339059494436,51.23,2300,nan,badge,51.03,51.03,47700,18,48.742299353005365,nan,0.21921674208715558,45.50790573609993
5000,0.2732957270927727,nan,63.65,2.749239491065964,53.23,2400,nan,badge,52.89,52.89,47600,19,51.876034802990034,nan,0.2319226749241352,48.32823806791566
5000,0.2753591309301555,nan,63.2,2.613799392944202,52.41,2500,nan,badge,52.16,52.16,47500,20,52.72188283782452,nan,0.22711173887364566,49.324595540063456
