acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,42.77,8.402389194117859,33.6,500,nan,badge,33.42,33.42,49500,0,28.763495275983587,nan,0.0,20.12922236090526
5000,0.570962349884212,nan,45.13,8.524547242093831,35.36,600,nan,badge,35.11,35.11,49400,1,46.8311650918331,nan,0.3805343019776046,36.97885145316832
5000,0.5790770389139652,nan,46.88,8.396882564993575,36.65,700,nan,badge,36.4,36.4,49300,2,52.75623171101324,nan,0.40388780389912426,42.95804629009217
5000,0.5867849891074002,nan,49.07,8.392595673911273,37.95,800,nan,badge,37.69,37.69,49200,3,59.271382780047134,nan,0.39315318688750267,49.335056624840945
5000,0.5872126868925989,nan,50.39,8.541748309042305,41.54,900,nan,badge,41.4,41.4,49100,4,65.83844718709588,nan,0.3974574899766594,55.78150034905411
5000,0.5983024300076067,nan,51.85,8.652180562959984,41.34,1000,nan,badge,41.09,41.09,49000,5,70.21855108602904,nan,0.39577150088734925,59.952333701075986
5000,0.5611570361070335,nan,54.67,8.77546803187579,42.77,1100,nan,badge,42.43,42.43,48900,6,76.63640469685197,nan,0.37996093719266355,66.303627936868
5000,0.5947831890080124,nan,54.62,8.84731845697388,42.75,1200,nan,badge,42.48,42.48,48800,7,82.8091763118282,nan,0.3954027930740267,72.49868338182569
5000,0.5913883890025318,nan,56.11,8.811700392980129,44.24,1300,nan,badge,43.84,43.84,48700,8,89.66497524292208,nan,0.38580855494365096,79.28203703602776
5000,0.6327174159232527,nan,56.48,8.964107900857925,45.01,1400,nan,badge,44.73,44.73,48600,9,93.90857481700368,nan,0.3857908030040562,83.34257911518216
5000,0.6243027180898935,nan,58.87,8.966843836940825,46.75,1500,nan,badge,46.57,46.57,48500,10,100.4363370030187,nan,0.3777765140403062,89.86556047713384
5000,0.5861484811175615,nan,59.61,8.991223469143733,47.54,1600,nan,badge,47.19,47.19,48400,11,106.40193308191374,nan,0.41993648698553443,95.80100100906566
5000,0.5931454370729625,nan,61.49,8.932146110804752,49.5,1700,nan,badge,49.19,49.19,48300,12,113.67289623385295,nan,0.3961238081101328,103.20613473886624
5000,0.6148230619728565,nan,61.6,8.907796990126371,49.36,1800,nan,badge,49.06,49.06,48200,13,120.00453122612089,nan,0.38175976113416255,109.45068010990508
5000,0.681804534047842,nan,61.64,8.918761763023213,48.86,1900,nan,badge,48.59,48.59,48100,14,124.39052077103406,nan,0.38518286985345185,113.7941943379119
5000,0.6134295400697738,nan,63.23,8.980443069012836,50.59,2000,nan,badge,50.24,50.24,48000,15,130.28716876497492,nan,0.3730989578180015,119.78118993085809
5000,0.6083294251002371,nan,64.97,8.978952478151768,51.85,2100,nan,badge,51.5,51.5,47900,16,137.2888078438118,nan,0.38599617104046047,126.68335892492905
5000,0.5994597899261862,nan,65.81,8.99622684204951,52.96,2200,nan,badge,52.62,52.62,47800,17,143.52798786992207,nan,0.4010436940006912,132.90710670291446
5000,0.6415577549487352,nan,65.86,9.147376925917342,53.53,2300,nan,badge,53.11,53.11,47700,18,148.30122945806943,nan,0.3783150070812553,137.57390786800534
5000,0.6156653671059757,nan,68.56,9.025903888046741,56.2,2400,nan,badge,55.87,55.87,47600,19,155.01503754896112,nan,0.4149329068604857,144.3165951941628
5000,0.6317386468872428,nan,68.84,9.054242911981419,56.55,2500,nan,badge,56.2,56.2,47500,20,160.7830819580704,nan,0.38403472397476435,150.14510934590362
