duration_sec,epochs,event,method,num_train_al,num_train_total,num_val_fixed,picked,pool_size_scored,pool_size_total,remaining_pool_size,round,scored_pool_size
0.6881918890867382,,data_loading,,50000,50000,0,,,,,,
0.00017309910617768764,,loader_build_train_eval,,,,,,,,,0,
20.12922236090526,80,training_round,,,,,,,,,0,
8.402389194117859,,evaluation,,,,,,,,,0,
28.763495275983587,,round_total,,,,,,,,,0,
0.00014152098447084427,,loader_build_acquisition,,,,,,5000,49500,,1,
0.570962349884212,,acquisition_scoring,badge,,,,,,,49400,1,5000
0.3805343019776046,,selection_step,badge,,,,100,,,,1,
0.10550137492828071,,loader_build_train_eval,,,,,,,,,1,
36.97885145316832,80,training_round,,,,,,,,,1,
8.524547242093831,,evaluation,,,,,,,,,1,
46.8311650918331,,round_total,,,,,,,,,1,
0.06978646898642182,,loader_build_acquisition,,,,,,5000,49400,,2,
0.5790770389139652,,acquisition_scoring,badge,,,,,,,49300,2,5000
0.40388780389912426,,selection_step,badge,,,,100,,,,2,
0.14845498907379806,,loader_build_train_eval,,,,,,,,,2,
42.95804629009217,80,training_round,,,,,,,,,2,
8.396882564993575,,evaluation,,,,,,,,,2,
52.75623171101324,,round_total,,,,,,,,,2,
0.07379702501930296,,loader_build_acquisition,,,,,,5000,49300,,3,
0.5867849891074002,,acquisition_scoring,badge,,,,,,,49200,3,5000
0.39315318688750267,,selection_step,badge,,,,100,,,,3,
0.14145280211232603,,loader_build_train_eval,,,,,,,,,3,
49.335056624840945,80,training_round,,,,,,,,,3,
8.392595673911273,,evaluation,,,,,,,,,3,
59.271382780047134,,round_total,,,,,,,,,3,
0.07812087005004287,,loader_build_acquisition,,,,,,5000,49200,,4,
0.5872126868925989,,acquisition_scoring,badge,,,,,,,49100,4,5000
0.3974574899766594,,selection_step,badge,,,,100,,,,4,
0.14948129490949214,,loader_build_train_eval,,,,,,,,,4,
55.78150034905411,80,training_round,,,,,,,,,4,
8.541748309042305,,evaluation,,,,,,,,,4,
65.83844718709588,,round_total,,,,,,,,,4,
0.07670878595672548,,loader_build_acquisition,,,,,,5000,49100,,5,
0.5983024300076067,,acquisition_scoring,badge,,,,,,,49000,5,5000
0.39577150088734925,,selection_step,badge,,,,100,,,,5,
0.16416112193837762,,loader_build_train_eval,,,,,,,,,5,
59.952333701075986,80,training_round,,,,,,,,,5,
8.652180562959984,,evaluation,,,,,,,,,5,
70.21855108602904,,round_total,,,,,,,,,5,
0.07168880198150873,,loader_build_acquisition,,,,,,5000,49000,,6,
0.5611570361070335,,acquisition_scoring,badge,,,,,,,48900,6,5000
0.37996093719266355,,selection_step,badge,,,,100,,,,6,
0.145098309032619,,loader_build_train_eval,,,,,,,,,6,
66.303627936868,80,training_round,,,,,,,,,6,
8.77546803187579,,evaluation,,,,,,,,,6,
76.63640469685197,,round_total,,,,,,,,,6,
0.0696797410491854,,loader_build_acquisition,,,,,,5000,48900,,7,
0.5947831890080124,,acquisition_scoring,badge,,,,,,,48800,7,5000
0.3954027930740267,,selection_step,badge,,,,100,,,,7,
0.1288216719403863,,loader_build_train_eval,,,,,,,,,7,
72.49868338182569,80,training_round,,,,,,,,,7,
8.84731845697388,,evaluation,,,,,,,,,7,
82.8091763118282,,round_total,,,,,,,,,7,
0.08004001993685961,,loader_build_acquisition,,,,,,5000,48800,,8,
0.5913883890025318,,acquisition_scoring,badge,,,,,,,48700,8,5000
0.38580855494365096,,selection_step,badge,,,,100,,,,8,
0.15537273976951838,,loader_build_train_eval,,,,,,,,,8,
79.28203703602776,80,training_round,,,,,,,,,8,
8.811700392980129,,evaluation,,,,,,,,,8,
89.66497524292208,,round_total,,,,,,,,,8,
0.07938538701273501,,loader_build_acquisition,,,,,,5000,48700,,9,
0.6327174159232527,,acquisition_scoring,badge,,,,,,,48600,9,5000
0.3857908030040562,,selection_step,badge,,,,100,,,,9,
0.14866271801292896,,loader_build_train_eval,,,,,,,,,9,
83.34257911518216,80,training_round,,,,,,,,,9,
8.964107900857925,,evaluation,,,,,,,,,9,
93.90857481700368,,round_total,,,,,,,,,9,
0.06792864808812737,,loader_build_acquisition,,,,,,5000,48600,,10,
0.6243027180898935,,acquisition_scoring,badge,,,,,,,48500,10,5000
0.3777765140403062,,selection_step,badge,,,,100,,,,10,
0.14368380117230117,,loader_build_train_eval,,,,,,,,,10,
89.86556047713384,80,training_round,,,,,,,,,10,
8.966843836940825,,evaluation,,,,,,,,,10,
100.4363370030187,,round_total,,,,,,,,,10,
0.07952151400968432,,loader_build_acquisition,,,,,,5000,48500,,11,
0.5861484811175615,,acquisition_scoring,badge,,,,,,,48400,11,5000
