acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.25,1.170513371936977,7.24,500,nan,badge,7.21,7.21,49500,0,10.079374786000699,nan,0.0,8.751610749866813
5000,0.4772634769324213,nan,10.96,1.1436796300113201,8.59,600,nan,badge,8.59,8.59,49400,1,13.791017679963261,nan,1.6895476158242673,10.323399955872446
5000,0.5210131979547441,nan,12.06,1.2460782078560442,9.4,700,nan,badge,9.38,9.38,49300,2,14.225140636088327,nan,1.654279984999448,10.536759498063475
5000,0.5628888909704983,nan,12.32,1.2284411969594657,9.91,800,nan,badge,9.91,9.91,49200,3,16.439237664919347,nan,1.6503507010638714,12.64830361888744
5000,0.5638957389164716,nan,10.39,1.2223638570867479,8.81,900,nan,badge,8.81,8.81,49100,4,16.197682398138568,nan,1.6676860160659999,12.381327601149678
5000,0.5442071559373289,nan,13.07,1.1901099688839167,10.26,1000,nan,badge,10.16,10.16,49000,5,16.698806123109534,nan,1.6405777118634433,12.980371125973761
5000,0.5431483201682568,nan,13.4,1.190160984173417,10.64,1100,nan,badge,10.6,10.6,48900,6,16.746817097999156,nan,1.6581074390560389,13.037534527946264
5000,0.5413501570001245,nan,14.09,1.1898385300301015,11.4,1200,nan,badge,11.39,11.39,48800,7,19.46891182102263,nan,1.6852807770483196,15.672008252004161
5000,0.5524659310467541,nan,14.51,1.22022726200521,11.88,1300,nan,badge,11.83,11.83,48700,8,19.61953060212545,nan,1.6451024028938264,15.892456128960475
5000,0.5291902378667146,nan,16.31,1.1916973299812526,12.85,1400,nan,badge,12.86,12.86,48600,9,17.950377500150353,nan,1.6588856191374362,14.233101931866258
5000,0.5170319019816816,nan,16.28,1.145737029844895,12.63,1500,nan,badge,12.6,12.6,48500,10,19.225998047040775,nan,1.6966010120231658,15.555240779183805
5000,0.5473949771840125,nan,17.36,1.1977805378846824,13.8,1600,nan,badge,13.78,13.78,48400,11,21.82126193284057,nan,1.6612857999280095,18.091811942867935
5000,0.575513849966228,nan,16.51,1.203252850100398,13.23,1700,nan,badge,13.16,13.16,48300,12,20.582602854119614,nan,1.6318136870395392,16.83334885397926
5000,0.6164953249972314,nan,16.13,1.1965983340051025,13.33,1800,nan,badge,13.27,13.27,48200,13,21.588282651966438,nan,1.6718829348683357,17.729604389052838
5000,0.6024929268751293,nan,18.01,1.1907315079588443,14.6,1900,nan,badge,14.53,14.53,48100,14,29.430203199153766,nan,1.7169447070918977,25.538031646050513
5000,0.6277213129214942,nan,19.22,2.4870990309864283,15.22,2000,nan,badge,15.2,15.2,48000,15,31.184754878049716,nan,1.854876919882372,25.81815395108424
5000,0.5356575779151171,nan,18.99,1.608521661022678,15.44,2100,nan,badge,15.39,15.39,47900,16,31.683332415064797,nan,1.7900613751262426,27.37239909195341
5000,0.5841955558862537,nan,17.99,1.8771131008397788,14.76,2200,nan,badge,14.75,14.75,47800,17,30.862429155036807,nan,1.636680887080729,26.467197170015424
5000,0.5861753311473876,nan,19.75,1.1828494609799236,15.31,2300,nan,badge,15.23,15.23,47700,18,27.079966173972934,nan,1.6908949019853026,23.312108081998304
5000,0.6163267081137747,nan,19.5,1.2903508758172393,15.34,2400,nan,badge,15.34,15.34,47600,19,23.31050261692144,nan,1.6697378209792078,19.411134680034593
5000,0.5626803620252758,nan,20.77,1.1666189280804247,16.37,2500,nan,badge,16.25,16.25,47500,20,23.888659599935636,nan,1.6794449291191995,20.096622943878174
