acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.67,9.023451962973922,7.15,500,nan,badge,7.1,7.1,49500,0,43.683629071107134,nan,0.0,34.240685045020655
5000,1.1278567609842867,nan,10.26,8.389333358034492,7.51,600,nan,badge,7.44,7.44,49400,1,46.136121917981654,nan,3.329247626941651,32.72187580005266
5000,1.1444964450784028,nan,11.31,9.407734960084781,8.23,700,nan,badge,8.2,8.2,49300,2,53.57057888689451,nan,3.389005840057507,39.11746955709532
5000,1.1179762489628047,nan,12.11,5.908037658082321,8.96,800,nan,badge,8.9,8.9,49200,3,59.33754184888676,nan,3.4974084650166333,48.27498064003885
5000,1.138608924811706,nan,10.76,8.293756890110672,8.65,900,nan,badge,8.65,8.65,49100,4,65.79270856105722,nan,3.373735139146447,52.59986863494851
5000,0.9850875448901206,nan,14.08,8.926206438802183,10.75,1000,nan,badge,10.67,10.67,49000,5,70.97426772490144,nan,3.5192513240035623,57.163238883949816
5000,1.0714080040343106,nan,14.09,6.1825550340581685,10.66,1100,nan,badge,10.61,10.61,48900,6,76.96090059098788,nan,3.4696315329056233,65.5640265608672
5000,1.050624850904569,nan,15.23,7.935727579053491,11.59,1200,nan,badge,11.52,11.52,48800,7,82.45996456593275,nan,3.353724512970075,69.46480611013249
5000,1.1753706680610776,nan,15.67,8.582269538892433,11.67,1300,nan,badge,11.56,11.56,48700,8,88.59045088896528,nan,3.3629456111229956,74.83126913500018
5000,1.0815218877978623,nan,16.32,8.809430662775412,12.27,1400,nan,badge,12.15,12.15,48600,9,91.54467780212872,nan,3.313758132047951,77.82047234498896
5000,1.081043470883742,nan,16.62,8.85233206115663,12.45,1500,nan,badge,12.35,12.35,48500,10,99.96606606803834,nan,3.3404610611032695,86.00311475410126
5000,1.0986358700320125,nan,17.2,8.84206030704081,12.63,1600,nan,badge,12.52,12.52,48400,11,106.08201157511212,nan,3.3044225592166185,92.15256809815764
5000,1.0768995811231434,nan,17.92,8.818053859984502,13.62,1700,nan,badge,13.55,13.55,48300,12,112.3026425219141,nan,3.3287356491200626,98.3918524379842
5000,1.082520741969347,nan,18.48,8.848081631120294,14.22,1800,nan,badge,14.19,14.19,48200,13,118.96629926888272,nan,3.3383798480499536,105.16046807914972
5000,1.070009064860642,nan,19.69,8.938092957017943,15.01,1900,nan,badge,14.88,14.88,48100,14,122.59321545506828,nan,3.354056413983926,108.52484828303568
5000,1.0955807559657842,nan,20.87,8.934505406068638,15.95,2000,nan,badge,15.86,15.86,48000,15,129.39888750808313,nan,3.3196613111067563,115.50705206906423
5000,1.1042928339447826,nan,20.91,8.878040103940293,15.96,2100,nan,badge,15.81,15.81,47900,16,135.49655546201393,nan,3.3181132341269404,121.51527612796053
5000,1.0787691259756684,nan,21.42,8.926499613095075,16.15,2200,nan,badge,16.0,16.0,47800,17,142.4890920529142,nan,3.334715782199055,128.4309509920422
5000,1.1516766960266978,nan,22.04,8.930440746014938,16.31,2300,nan,badge,16.2,16.2,47700,18,145.6150098349899,nan,3.3687238700222224,131.52563542500138
5000,1.1103743568528444,nan,23.5,8.992985937045887,17.57,2400,nan,badge,17.35,17.35,47600,19,153.53914456698112,nan,3.286574474070221,139.54959493293427
5000,1.1207620059140027,nan,22.92,8.949637467041612,17.49,2500,nan,badge,17.37,17.37,47500,20,159.8036657872144,nan,3.2872877491172403,145.74860894912854
