acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.64,8.586035757791251,7.36,500,nan,badge,7.33,7.33,49500,0,37.591017805971205,nan,0.0,28.508814429864287
5000,1.061716910917312,nan,10.76,8.411580611020327,8.04,600,nan,badge,7.97,7.97,49400,1,48.82956856000237,nan,3.386935526970774,35.436026617884636
5000,1.1511022269260138,nan,11.7,8.88488650904037,8.81,700,nan,badge,8.76,8.76,49300,2,54.92989929509349,nan,3.348431120859459,40.94019523309544
5000,1.1178760619368404,nan,12.02,8.916297499090433,9.05,800,nan,badge,9.01,9.01,49200,3,61.83631937787868,nan,3.397388238925487,47.904115168144926
5000,1.0655294458847493,nan,11.52,7.289139356929809,9.25,900,nan,badge,9.21,9.21,49100,4,67.7446156500373,nan,3.3423559779766947,55.57726921001449
5000,1.07847273000516,nan,13.33,8.697465454926714,10.04,1000,nan,badge,9.99,9.99,49000,5,73.37041858606972,nan,3.3808511369861662,59.552788224071264
5000,1.0733148020226508,nan,14.04,8.858726614853367,10.55,1100,nan,badge,10.47,10.47,48900,6,78.83473484101705,nan,3.310803333995864,64.90949022094719
5000,1.0892152609303594,nan,15.62,8.623241116059944,11.77,1200,nan,badge,11.67,11.67,48800,7,83.98887042608112,nan,3.4018763608764857,70.19377857400104
5000,1.0574518369976431,nan,15.46,8.98537668096833,11.76,1300,nan,badge,11.64,11.64,48700,8,90.66011406900361,nan,3.3530069089028984,76.74873580900021
5000,1.0893938050139695,nan,16.53,8.948525147978216,12.38,1400,nan,badge,12.28,12.28,48600,9,94.6467857840471,nan,3.313158364035189,80.71184803498909
5000,1.090920977992937,nan,17.42,8.961327742086723,13.0,1500,nan,badge,12.93,12.93,48500,10,101.86862774705514,nan,3.3654673888813704,87.78097356902435
5000,1.1185707829426974,nan,17.82,8.940845946082845,13.29,1600,nan,badge,13.16,13.16,48400,11,108.06376379192807,nan,3.3177842481527478,94.03709122096188
5000,1.0876430810894817,nan,19.43,8.951546672033146,14.79,1700,nan,badge,14.72,14.72,48300,12,115.27885554893874,nan,3.3658733000047505,101.23025291110389
5000,1.121649376116693,nan,18.56,8.941618127049878,14.54,1800,nan,badge,14.47,14.47,48200,13,121.57964042504318,nan,3.319213700015098,107.63093500304967
5000,1.1163113981019706,nan,20.32,8.972245285985991,14.94,1900,nan,badge,14.84,14.84,48100,14,125.96664798003621,nan,3.2635212109889835,111.94966503698379
5000,1.1964705979917198,nan,20.79,8.986755589954555,15.72,2000,nan,badge,15.62,15.62,48000,15,132.1049340881873,nan,3.2764597460627556,117.99043208011426
5000,1.1578255218919367,nan,21.72,8.970157650997862,16.32,2100,nan,badge,16.21,16.21,47900,16,138.91694832779467,nan,3.335746810073033,124.76552070095204
5000,1.0940205231308937,nan,22.29,9.040301562985405,17.07,2200,nan,badge,16.94,16.94,47800,17,145.92771477415226,nan,3.3082174081355333,131.8621569480747
5000,1.1165868020616472,nan,22.94,9.08975506387651,17.42,2300,nan,badge,17.28,17.28,47700,18,149.25753152091056,nan,3.2838338769506663,135.0982082018163
5000,1.1276526539586484,nan,23.66,9.13996062707156,17.93,2400,nan,badge,17.83,17.83,47600,19,156.75952918990515,nan,3.2965555160772055,142.55274710198864
5000,1.1722509739920497,nan,24.37,8.363356861984357,18.77,2500,nan,badge,18.63,18.63,47500,20,157.35610589501448,nan,3.415269378107041,143.70125589496456
