acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,41.62,8.502048827940598,31.69,500,nan,badge,31.43,31.43,49500,0,38.04829627415165,nan,0.0,29.344178054947406
5000,0.6246106901671737,nan,44.41,8.426672894973308,34.77,600,nan,badge,34.57,34.57,49400,1,46.85199255612679,nan,0.3801662200130522,36.99263165006414
5000,0.6058908828999847,nan,46.6,8.57625603186898,36.08,700,nan,badge,35.88,35.88,49300,2,52.560818104073405,nan,0.389828918967396,42.546059851069
5000,0.6200036248192191,nan,47.23,8.526965335942805,37.42,800,nan,badge,37.14,37.14,49200,3,59.41620768606663,nan,0.3934258839581162,49.25624817493372
5000,0.5102780829183757,nan,47.32,8.688843609998003,39.24,900,nan,badge,39.1,39.1,49100,4,66.00053795101121,nan,0.4008572909515351,55.8556732351426
5000,0.5460848140064627,nan,50.02,8.78864465514198,38.94,1000,nan,badge,38.7,38.7,49000,5,70.52549255103804,nan,0.39509088010527194,60.22588557098061
5000,0.638512829085812,nan,52.25,8.794569644145668,41.09,1100,nan,badge,40.8,40.8,48900,6,77.37094558007084,nan,0.39470706693828106,67.05367159913294
5000,0.6160170540679246,nan,54.15,8.787732176948339,42.51,1200,nan,badge,42.25,42.25,48800,7,82.84159788885154,nan,0.3926826040260494,72.40970767312683
5000,0.5800585800316185,nan,55.51,8.913652403978631,43.22,1300,nan,badge,42.9,42.9,48700,8,89.33833895483986,nan,0.38398785796016455,79.05501553905196
5000,0.6705551419872791,nan,55.55,8.928274458972737,44.33,1400,nan,badge,44.0,44.0,48600,9,94.5297223108355,nan,0.3992679149378091,83.9451276960317
5000,0.6240274338051677,nan,57.69,8.947624706896022,46.1,1500,nan,badge,45.75,45.75,48500,10,101.33663682313636,nan,0.41160049894824624,90.70828283810988
5000,0.535308439983055,nan,59.06,8.877583459019661,46.93,1600,nan,badge,46.57,46.57,48400,11,106.41321232100017,nan,0.4037272420246154,95.95012959698215
5000,0.5458076240029186,nan,59.39,8.928358600940555,47.25,1700,nan,badge,46.91,46.91,48300,12,114.3617275620345,nan,0.39146287413313985,103.856643703999
5000,0.6657746511045843,nan,61.0,8.963348529068753,48.95,1800,nan,badge,48.74,48.74,48200,13,119.34924649284221,nan,0.39019919908605516,108.74030366609804
5000,0.6559149420354515,nan,60.68,9.007720007095486,48.8,1900,nan,badge,48.51,48.51,48100,14,124.87280056695454,nan,0.39339339709840715,114.15851819398813
5000,0.6523309031035751,nan,62.53,9.054013163084164,49.82,2000,nan,badge,49.51,49.51,48000,15,131.00196801591665,nan,0.39652419509366155,120.32468712609261
5000,0.6512714819982648,nan,63.39,8.825115546118468,51.19,2100,nan,badge,50.84,50.84,47900,16,137.27549438201822,nan,0.3968909829854965,126.83502609888092
5000,0.6210369919426739,nan,62.82,8.856998536968604,50.36,2200,nan,badge,49.94,49.94,47800,17,143.767525204923,nan,0.3804824580438435,133.13196666585281
5000,0.6312929110135883,nan,63.91,8.919106556102633,51.81,2300,nan,badge,51.4,51.4,47700,18,147.55214106105268,nan,0.3884994469117373,136.9480277171824
5000,0.6489789390470833,nan,65.01,9.015434924978763,52.33,2400,nan,badge,52.02,52.02,47600,19,154.98213147907518,nan,0.3829185029026121,144.269353287993
5000,0.6581226829439402,nan,66.26,8.713517436990514,53.71,2500,nan,badge,53.22,53.22,47500,20,158.79014035104774,nan,0.38830242678523064,148.37087717605755
