acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,44.56,2.5526474111247808,37.1,500,nan,coreset,36.96,36.96,49500,0,17.23032604996115,nan,0.0,14.457811611006036
5000,0.37758963205851614,nan,46.43,2.643336377106607,38.08,600,nan,coreset,38.0,38.0,49400,1,20.730870238039643,nan,1.3041710960678756,16.25009299791418
5000,0.39650222193449736,nan,46.66,2.739424624014646,38.87,700,nan,coreset,38.74,38.74,49300,2,22.325725155882537,nan,0.6042997930198908,18.22618404496461
5000,0.39594347891397774,nan,47.09,2.8137514949776232,39.67,800,nan,coreset,39.61,39.61,49200,3,23.64182846690528,nan,0.689859809121117,19.358657071134076
5000,0.4125204710289836,nan,42.59,2.411460884846747,36.62,900,nan,coreset,36.59,36.59,49100,4,27.179403481073678,nan,0.699416033923626,23.25315153412521
5000,0.42428301996551454,nan,50.77,2.4331210860982537,42.4,1000,nan,coreset,42.31,42.31,49000,5,27.072758126072586,nan,0.2852301287930459,23.560084318043664
5000,0.42810944002121687,nan,50.37,2.4990080930292606,42.51,1100,nan,coreset,42.35,42.35,48900,6,28.619424036936834,nan,0.12355180107988417,25.17996485810727
5000,0.40328291105106473,nan,53.44,2.5110612760763615,44.31,1200,nan,coreset,44.21,44.21,48800,7,31.802537160925567,nan,1.0817337410990149,27.434719637036324
5000,0.417134840041399,nan,53.07,2.4265411768574268,44.69,1300,nan,coreset,44.51,44.51,48700,8,33.43050999706611,nan,1.1587270419113338,29.05731947394088
5000,0.500381524907425,nan,54.78,2.5685960329137743,45.59,1400,nan,coreset,45.44,45.44,48600,9,33.77714458410628,nan,1.1604539239779115,29.164923338918015
5000,0.4266640830319375,nan,54.59,2.4279795719776303,46.05,1500,nan,coreset,45.86,45.86,48500,10,35.56638369499706,nan,0.3930149569641799,31.925034102983773
5000,0.4512386249843985,nan,55.9,2.7461257339455187,46.9,1600,nan,coreset,46.75,46.75,48400,11,38.715598268201575,nan,1.1609349218197167,33.980830850079656
5000,0.4160247310064733,nan,57.17,2.470524418866262,48.21,1700,nan,coreset,48.04,48.04,48300,12,40.08819445897825,nan,0.5806462478358299,36.214963832870126
5000,0.43552611814811826,nan,53.04,2.42562817200087,44.87,1800,nan,coreset,44.78,44.78,48200,13,42.526792112970725,nan,0.21419665892608464,39.066907783038914
5000,0.4514049931894988,nan,58.23,2.8698261890094727,48.64,1900,nan,coreset,48.46,48.46,48100,14,43.517679071985185,nan,1.1539489151909947,38.66550448490307
5000,0.41971209715120494,nan,60.51,2.6338766750413924,50.88,2000,nan,coreset,50.63,50.63,48000,15,44.717846537940204,nan,0.6013206669595093,40.68059585499577
5000,0.4440436230506748,nan,60.39,2.4542733889538795,50.08,2100,nan,coreset,49.88,49.88,47900,16,46.88552472414449,nan,0.4433483809698373,43.178036944940686
5000,0.46129043912515044,nan,60.09,2.3957068910822272,50.44,2200,nan,coreset,50.12,50.12,47800,17,49.02317165210843,nan,1.1703151250258088,44.614648836897686
5000,0.4383151850197464,nan,61.23,2.6058214558288455,50.82,2300,nan,coreset,50.61,50.61,47700,18,49.31663537491113,nan,0.1751379461493343,45.72070197411813
5000,0.4522617179900408,nan,61.97,2.569363895105198,51.95,2400,nan,coreset,51.65,51.65,47600,19,52.316753295017406,nan,0.8075525318272412,48.08304923214018
5000,0.4414968879427761,nan,62.01,2.6262123100459576,51.93,2500,nan,coreset,51.67,51.67,47500,20,53.98956167208962,nan,0.9097996558994055,49.63150134496391
