acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.07,8.432553573977202,6.76,500,nan,badge,6.71,6.71,49500,0,36.8860949841328,nan,0.0,28.102898431941867
5000,1.053154467139393,nan,10.22,6.935842938954011,7.81,600,nan,badge,7.71,7.71,49400,1,44.47233676793985,nan,3.3936248479876667,32.68718980695121
5000,1.0978045710362494,nan,12.12,5.683357571950182,9.05,700,nan,badge,8.95,8.95,49300,2,52.982947952114046,nan,3.404023776995018,42.33922637603246
5000,1.1316209218930453,nan,12.83,8.732111690798774,9.66,800,nan,badge,9.6,9.6,49200,3,61.64871337497607,nan,3.3190590529702604,47.80762695707381
5000,1.0345898910891265,nan,11.74,9.113699844805524,9.59,900,nan,badge,9.57,9.57,49100,4,69.14162786304951,nan,3.4522709799930453,54.99920116784051
5000,1.0075651600491256,nan,14.63,8.699330745032057,10.82,1000,nan,badge,10.71,10.71,49000,5,71.68124833400361,nan,3.4946630920749158,57.98693021084182
5000,1.1496161210816354,nan,14.71,8.723260587081313,10.83,1100,nan,badge,10.75,10.75,48900,6,76.35341381793842,nan,3.359898533206433,62.47014069114812
5000,1.103800643933937,nan,15.84,8.679282098077238,11.85,1200,nan,badge,11.8,11.8,48800,7,82.37734959810041,nan,3.3571148270275444,68.53913827310316
5000,1.1459397070575505,nan,16.32,8.850771741010249,12.46,1300,nan,badge,12.39,12.39,48700,8,90.31400072714314,nan,3.330814002081752,76.43279543588869
5000,1.156409682938829,nan,17.08,8.893907674122602,12.78,1400,nan,badge,12.68,12.68,48600,9,93.5095953841228,nan,3.3225033269263804,79.49337146803737
5000,1.0858080207835883,nan,17.98,8.85974313202314,13.6,1500,nan,badge,13.52,13.52,48500,10,99.34053259389475,nan,3.337267367169261,85.53619965584949
5000,1.1119021219201386,nan,17.34,8.868638697080314,13.01,1600,nan,badge,12.94,12.94,48400,11,105.42141359508969,nan,3.2695884408894926,91.51543851708993
5000,1.1115121669135988,nan,19.21,8.890376586932689,14.25,1700,nan,badge,14.13,14.13,48300,12,112.60292459605262,nan,3.287775669945404,98.66179088898934
5000,1.0879400339908898,nan,19.17,8.859434788115323,14.66,1800,nan,badge,14.63,14.63,48200,13,119.1861834328156,nan,3.308800747152418,105.27050266903825
5000,1.0875280511099845,nan,20.59,8.968319518025964,15.48,1900,nan,badge,15.37,15.37,48100,14,123.57181778317317,nan,3.3850875420030206,109.45741918496788
5000,1.150686346925795,nan,21.44,8.901540630031377,16.04,2000,nan,badge,15.87,15.87,48000,15,129.36212530499324,nan,3.2937821119558066,115.42239299905486
5000,1.1303585020359606,nan,21.46,8.91884395503439,16.32,2100,nan,badge,16.19,16.19,47900,16,135.1743897900451,nan,3.3647144788410515,121.04540295479819
5000,1.1149304660502821,nan,22.04,8.941558343824,16.47,2200,nan,badge,16.38,16.38,47800,17,142.41241269395687,nan,3.3119405440520495,128.4282830178272
5000,1.1036361979786307,nan,23.2,8.940571290906519,17.72,2300,nan,badge,17.57,17.57,47700,18,147.02546703605913,nan,3.3120308069046587,132.9872075440362
5000,1.100994624895975,nan,22.81,9.031642255140468,17.34,2400,nan,badge,17.18,17.18,47600,19,153.3633129419759,nan,3.325451835989952,139.2056124911178
5000,1.089161298936233,nan,24.07,8.29157105484046,18.25,2500,nan,badge,18.06,18.06,47500,20,153.80542253307067,nan,3.3167568179778755,140.4239517080132
