acquisition_pool_scored_size,acquisition_scoring_time_sec,avg_logit_mismatch,clean_acc,eval_time_sec,fgsm_acc,labeled_size,mean_grad_disp_score,method,pgd10_acc,pgd_acc,pool_size,round,round_time_sec,selected_mean_grad_disp_score,selection_time_sec,train_time_sec
49500,0.0,nan,9.45,1.187737936154008,7.62,500,nan,badge,7.63,7.63,49500,0,10.236954772146419,nan,0.0,8.890273286961019
5000,0.5037969648838043,nan,10.54,1.1503422579262406,8.13,600,nan,badge,8.09,8.09,49400,1,12.614410230889916,nan,1.6797126329038292,9.128930506994948
5000,0.5678964538965374,nan,11.32,1.2434712450485677,8.94,700,nan,badge,8.89,8.89,49300,2,15.061037593986839,nan,1.6427577850408852,11.334783763159066
5000,0.5820166449993849,nan,12.1,1.2329501339700073,9.48,800,nan,badge,9.45,9.45,49200,3,15.911591367796063,nan,1.664048656821251,12.087317052995786
5000,0.5691806129179895,nan,10.04,1.2304835601244122,8.15,900,nan,badge,8.15,8.15,49100,4,17.108443934004754,nan,1.6458087367936969,13.31523032602854
5000,0.6066072199027985,nan,13.23,1.1786216031759977,10.77,1000,nan,badge,10.75,10.75,49000,5,17.600619504926726,nan,1.6585924699902534,13.745027610100806
5000,0.6491547080222517,nan,13.09,1.1910855749156326,10.57,1100,nan,badge,10.53,10.53,48900,6,17.76538083003834,nan,1.652094051009044,13.905712959123775
5000,0.572849681135267,nan,13.98,1.2130762690212578,11.41,1200,nan,badge,11.37,11.37,48800,7,18.948792211944237,nan,1.6681286660023034,15.152071178192273
5000,0.5364946678746492,nan,14.45,1.248963763937354,11.56,1300,nan,badge,11.47,11.47,48700,8,19.687917012022808,nan,1.6536973740439862,15.849884812021628
5000,0.5860691349953413,nan,15.23,1.1987774998415262,12.02,1400,nan,badge,11.94,11.94,48600,9,19.876647416036576,nan,1.6577334580942988,16.09400359587744
5000,0.5473386829253286,nan,16.15,1.2038039399776608,12.57,1500,nan,badge,12.51,12.51,48500,10,20.248203988187015,nan,1.6546948188915849,16.499960049055517
5000,0.603690073825419,nan,15.43,1.1781901069916785,12.36,1600,nan,badge,12.25,12.25,48400,11,21.209491265006363,nan,1.6826639990322292,17.424947475083172
5000,0.6109529950190336,nan,16.04,1.2650873069651425,12.7,1700,nan,badge,12.66,12.66,48300,12,22.784544091904536,nan,1.663221640046686,18.918243374908343
5000,0.5251961969770491,nan,14.32,1.2136215718928725,11.82,1800,nan,badge,11.76,11.76,48200,13,22.382506360067055,nan,1.680983617901802,18.58446894097142
5000,0.5536434249952435,nan,15.72,1.2177845679689199,12.6,1900,nan,badge,12.55,12.55,48100,14,20.598238772014156,nan,1.6763589750044048,16.774993396131322
5000,0.6762020660098642,nan,17.33,1.1924026899505407,13.87,2000,nan,badge,13.81,13.81,48000,15,22.44093394302763,nan,1.7870571298990399,18.463563199155033
5000,0.5788901448249817,nan,17.02,1.1871581780724227,13.32,2100,nan,badge,13.24,13.24,47900,16,21.849497579038143,nan,1.6727632698602974,18.071222756057978
5000,0.5834179390221834,nan,18.75,1.211863111006096,15.03,2200,nan,badge,15.0,15.0,47800,17,22.48148688999936,nan,1.6990895939525217,18.653341157827526
5000,0.5915864249691367,nan,20.15,1.2252949560061097,15.75,2300,nan,badge,15.73,15.73,47700,18,21.7669510319829,nan,1.6531280069611967,17.953626062953845
5000,0.6805856709834188,nan,17.81,1.2933332808315754,14.23,2400,nan,badge,14.13,14.13,47600,19,23.416138614993542,nan,1.8420550131704658,19.180526084965095
5000,0.6457811999134719,nan,20.38,1.1837665420025587,15.88,2500,nan,badge,15.8,15.8,47500,20,23.15092854690738,nan,1.7422728789970279,19.247076854109764
